uuid,url,datetime_utc,time_class,time_control,rated,my_color,opponent,my_rating,opponent_rating,rating_diff,outcome,termination_reason,eco_code,opening_name,opening_family,num_plies,num_full_moves,first_move_mine,castled,castle_side,castle_move_number,datetime_local,day_of_week,hour_of_day
4de0e31a-b74a-11ed-a273-6cfe544c0428,https://www.chess.com/game/live/71315635557,2023-02-28 09:28:56+00:00,rapid,600,True,white,vikingun,842,828,14,loss,Abandoned,C23,Bishops Opening,Bishops Opening,48,24,e4,False,,,2023-02-28 12:28:56+00:00,Tuesday,12
48c87a86-b83c-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71419525947,2023-03-01 14:21:22+00:00,rapid,600,True,black,Laithwm,828,526,302,loss,Resignation,A40,Englund Gambit,Englund Gambit,88,44,e5,False,,,2023-03-01 17:21:22+00:00,Wednesday,17
c5422508-b864-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71436931453,2023-03-01 19:10:59+00:00,rapid,600,True,black,Clment-Pierre,828,835,-7,draw,Stalemate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,129,65,e5,True,kingside,5.0,2023-03-01 22:10:59+00:00,Wednesday,22
c74b295e-b866-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71437902587,2023-03-01 19:25:11+00:00,rapid,600,True,white,Gaith2684,834,701,133,win,Resignation,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,5,3,e4,False,,,2023-03-01 22:25:11+00:00,Wednesday,22
e630b48b-b866-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71437937943,2023-03-01 19:26:04+00:00,rapid,600,True,black,Robotblaster,824,760,64,loss,Checkmate,A40,Englund Gambit 2.dxe5,Englund Gambit,49,25,e5,True,kingside,17.0,2023-03-01 22:26:04+00:00,Wednesday,22
07874b32-b868-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71438263937,2023-03-01 19:34:15+00:00,rapid,600,True,white,jianbaranda,815,771,44,loss,Checkmate,C50,Italian Game,Italian Game,60,30,e4,True,kingside,16.0,2023-03-01 22:34:15+00:00,Wednesday,22
fbbe854b-b868-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71438734459,2023-03-01 19:41:01+00:00,rapid,600,True,black,BeresDominik,821,734,87,win,Abandoned,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,58,29,e5,True,kingside,6.0,2023-03-01 22:41:01+00:00,Wednesday,22
6db7e019-b8bd-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71475100863,2023-03-02 05:45:31+00:00,rapid,600,True,white,mk8mawia,812,786,26,loss,Checkmate,C50,Italian Game,Italian Game,22,11,e4,True,kingside,6.0,2023-03-02 08:45:31+00:00,Thursday,8
2e434ca2-b8bf-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71475751243,2023-03-02 05:58:03+00:00,rapid,600,True,white,evanchess19,819,719,100,win,Resignation,C55,Italian Game Two Knights Modern Bishops Opening,Italian Game Two Knights Modern Bishops Opening,19,10,e4,False,,,2023-03-02 08:58:03+00:00,Thursday,8
67a1063a-b8de-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71489067401,2023-03-02 09:41:36+00:00,rapid,600,True,black,tunaaaaaaaaaa1,827,816,11,win,Abandoned,C45,Scotch Game Scotch Gambit Haxo Sarratt Variation 5...Nh6,Scotch Game Scotch Gambit Haxo Sarratt Variation,50,25,e5,True,kingside,6.0,2023-03-02 12:41:36+00:00,Thursday,12
6c779fe8-b8df-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71489596019,2023-03-02 09:49:01+00:00,rapid,600,True,white,MM6868,819,838,-19,loss,Checkmate,C23,Bishops Opening,Bishops Opening,68,34,e4,True,kingside,11.0,2023-03-02 12:49:01+00:00,Thursday,12
f1c8dfb3-b97c-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/71557319199,2023-03-03 04:36:38+00:00,rapid,600,True,black,heomal,821,444,377,win,Checkmate,C25,Vienna Game Anderssen Defense 3.Nf3,Vienna Game Anderssen Defense,62,31,e5,False,,,2023-03-03 07:36:38+00:00,Friday,7
44e3a728-bd8a-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/72002659935,2023-03-08 08:22:21+00:00,rapid,600,True,white,heomal,822,393,429,win,Timeout,B07,Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3 e5 4.Bc4,Pirc Defense Modern Defense Geller System,87,44,e4,False,,,2023-03-08 11:22:21+00:00,Wednesday,11
0688e900-bdcb-11ed-9170-6cfe544c0428,https://www.chess.com/game/live/72030710863,2023-03-08 16:05:34+00:00,rapid,600,True,black,bigmustaf,815,860,-45,loss,Timeout,C25,Vienna Game Anderssen Defense 3.Nf3 d6,Vienna Game Anderssen Defense,91,46,e5,True,kingside,11.0,2023-03-08 19:05:34+00:00,Wednesday,19
b84127f3-bf2b-11ed-8269-6cfe544c0428,https://www.chess.com/game/live/72182011521,2023-03-10 10:10:53+00:00,rapid,600,True,white,Lupuionel,821,719,102,win,Resignation,C41,Philidor Defense 3.Nc3,Philidor Defense,105,53,e4,True,queenside,10.0,2023-03-10 13:10:53+00:00,Friday,13
d33e4204-c5ad-11ed-923a-6cfe544c0428,https://www.chess.com/game/live/72897548599,2023-03-18 16:56:43+00:00,rapid,600,True,black,sudheerdanthala,829,795,34,win,Timeout,A00,Van Geet Opening Reversed Nimzowitsch Variation,Van Geet Opening Reversed Nimzowitsch Variation,92,46,e5,False,,,2023-03-18 19:56:43+00:00,Saturday,19
2c78625c-c788-11ed-923a-6cfe544c0428,https://www.chess.com/game/live/73101319749,2023-03-21 01:32:27+00:00,rapid,600,True,white,AdmiralRyu,837,805,32,win,Resignation,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.Bc4,Scandinavian Defense Mieses Kotrc Variation,109,55,e4,False,,,2023-03-21 04:32:27+00:00,Tuesday,4
c30d8aa9-c904-11ed-923a-6cfe544c0428,https://www.chess.com/game/live/73264666601,2023-03-22 22:56:32+00:00,rapid,600,True,black,ybyellow3829,830,915,-85,loss,Checkmate,A40,Englund Gambit 2.dxe5,Englund Gambit,105,53,e5,True,queenside,17.0,2023-03-23 01:56:32+00:00,Thursday,1
dcbaa44b-ca7f-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73427605765,2023-03-24 20:10:09+00:00,rapid,600,True,white,Whoisyodawg,837,782,55,win,Checkmate,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,Scandinavian Defense Mieses Kotrc Variation,35,18,e4,False,,,2023-03-24 23:10:09+00:00,Friday,23
9e2335c5-caa7-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73444793987,2023-03-25 00:54:44+00:00,rapid,600,True,black,TEEWAA2k,847,902,-55,win,Checkmate,A20,English Opening Kings English Variation,English Opening Kings English Variation,132,66,e5,True,queenside,19.0,2023-03-25 03:54:44+00:00,Saturday,3
18282d9e-cb03-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73483950283,2023-03-25 11:49:37+00:00,rapid,600,True,white,Thilanka44,856,843,13,win,Resignation,C00,French Defense,French Defense,93,47,e4,True,queenside,16.0,2023-03-25 14:49:37+00:00,Saturday,14
887901d1-cb05-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73485077913,2023-03-25 12:07:00+00:00,rapid,600,True,black,samapenga,849,922,-73,loss,Checkmate,C25,Vienna Game,Vienna Game,25,13,e5,True,kingside,5.0,2023-03-25 15:07:00+00:00,Saturday,15
eedfb68e-cb0f-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73489434843,2023-03-25 13:21:34+00:00,rapid,600,True,white,rapsac_16,841,851,-10,loss,Resignation,B02,Alekhines Defense Scandinavian Variation 3.exd5 Nxd5 4.Bc4 e6 5.Nf3,Alekhines Defense Scandinavian Variation,46,23,e4,True,kingside,17.0,2023-03-25 16:21:34+00:00,Saturday,16
b188a7c8-cbb7-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73561381583,2023-03-26 09:22:21+00:00,rapid,600,True,white,Sciky97,850,857,-7,win,Resignation,B10,Caro Kann Defense Two Knights Attack 3...Nf6 4.e5 Ne4,Caro Kann Defense Two Knights Attack,59,30,e4,True,kingside,16.0,2023-03-26 12:22:21+00:00,Sunday,12
71ef0262-cbc8-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73568617239,2023-03-26 11:22:17+00:00,rapid,600,True,black,frontlinecrusher,860,927,-67,win,Resignation,C44,Ponziani Opening,Ponziani Opening,48,24,e5,True,kingside,15.0,2023-03-26 14:22:17+00:00,Sunday,14
2f8b32b8-cbc9-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73569087325,2023-03-26 11:27:39+00:00,rapid,600,True,black,justdraken1,867,790,77,win,Resignation,A02,Birds Opening Froms Gambit 2.fxe5,Birds Opening Froms Gambit,119,60,e5,False,,,2023-03-26 14:27:39+00:00,Sunday,14
16a4507e-cc3a-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73617612369,2023-03-27 00:55:54+00:00,rapid,600,False,white,Laithwm,867,487,380,win,Checkmate,C23,Bishops Opening,Bishops Opening,111,56,e4,False,,,2023-03-27 03:55:54+00:00,Monday,3
9e73813d-cc3b-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73618231645,2023-03-27 01:07:04+00:00,rapid,600,False,black,Laithwm,867,487,380,loss,Checkmate,C44,Kings Pawn Opening Kings Knight Variation 2...Nc6,Kings Pawn Opening Kings Knight Variation,67,34,e5,False,,,2023-03-27 04:07:04+00:00,Monday,4
0ed3b517-cc3d-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73618837735,2023-03-27 01:17:07+00:00,rapid,600,False,white,Laithwm,867,487,380,win,Checkmate,C42,Petrovs Defense Classical Variation,Petrovs Defense Classical Variation,83,42,e4,False,,,2023-03-27 04:17:07+00:00,Monday,4
7df46f2c-ccc8-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73678846749,2023-03-27 17:55:06+00:00,rapid,600,True,black,raylexbo,858,863,-5,loss,Abandoned,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,37,19,e5,True,kingside,10.0,2023-03-27 20:55:06+00:00,Monday,20
a0a23127-ccc9-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73679372795,2023-03-27 18:03:31+00:00,rapid,600,True,white,qri_07,848,795,53,loss,Abandoned,C23,Bishops Opening 2...Nc6,Bishops Opening,72,36,e4,True,queenside,11.0,2023-03-27 21:03:31+00:00,Monday,21
ee7f4497-cdeb-11ed-97ef-3ab55001000f,https://www.chess.com/game/live/73804168260,2023-03-29 04:42:24+00:00,rapid,600,False,black,Laithwm,848,520,328,win,Abandoned,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,16,8,e5,False,,,2023-03-29 07:42:24+00:00,Wednesday,7
4e91701d-cdf1-11ed-97ef-3ab55001000f,https://www.chess.com/game/live/73806125060,2023-03-29 05:19:37+00:00,rapid,600,False,black,Laithwm,848,520,328,loss,Checkmate,C45,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,Scotch Game,25,13,e5,False,,,2023-03-29 08:19:37+00:00,Wednesday,8
dd0f19e1-cdf1-11ed-97ef-3ab55001000f,https://www.chess.com/game/live/73806619336,2023-03-29 05:23:34+00:00,rapid,600,False,white,Laithwm,848,520,328,win,Checkmate,C42,Petrovs Defense Classical Variation,Petrovs Defense Classical Variation,29,15,e4,False,,,2023-03-29 08:23:34+00:00,Wednesday,8
441463e1-cdf2-11ed-97ef-3ab55001000f,https://www.chess.com/game/live/73807150612,2023-03-29 05:28:49+00:00,rapid,600,False,black,Laithwm,848,520,328,win,Abandoned,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,31,16,e5,False,,,2023-03-29 08:28:49+00:00,Wednesday,8
4435bcc2-cdf4-11ed-97ef-3ab55001000f,https://www.chess.com/game/live/73807330356,2023-03-29 05:40:52+00:00,rapid,600,False,white,Laithwm,848,520,328,win,Resignation,C23,Bishops Opening,Bishops Opening,11,6,e4,False,,,2023-03-29 08:40:52+00:00,Wednesday,8
75a6e74f-cdf4-11ed-97ef-3ab55001000f,https://www.chess.com/game/live/73807772820,2023-03-29 05:42:33+00:00,rapid,600,False,black,Laithwm,848,520,328,loss,Resignation,B01,Scandinavian Defense Boehnke Gambit,Scandinavian Defense Boehnke Gambit,14,7,d5,False,,,2023-03-29 08:42:33+00:00,Wednesday,8
c9078245-cdf4-11ed-97ef-3ab55001000f,https://www.chess.com/game/live/73807878940,2023-03-29 05:45:52+00:00,rapid,600,False,white,Laithwm,848,520,328,win,Abandoned,C23,Bishops Opening,Bishops Opening,29,15,e4,True,kingside,12.0,2023-03-29 08:45:52+00:00,Wednesday,8
91d32a40-cdf5-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73807896587,2023-03-29 05:50:22+00:00,rapid,600,False,black,Laithwm,848,520,328,loss,Checkmate,B00,Nimzowitsch Defense,Nimzowitsch Defense,63,32,Nc6,True,kingside,21.0,2023-03-29 08:50:22+00:00,Wednesday,8
3f29b258-ced0-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73902018649,2023-03-30 07:55:52+00:00,rapid,600,True,white,Tacocat-indrome,838,772,66,loss,Timeout,B20,Sicilian Defense Bowdler Attack 2...Nc6,Sicilian Defense Bowdler Attack,108,54,e4,False,,,2023-03-30 10:55:52+00:00,Thursday,10
c733fba0-ced2-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73903175155,2023-03-30 08:13:44+00:00,rapid,600,True,white,oohsem,846,811,35,win,Checkmate,C47,Four Knights Game,Four Knights Game,131,66,e4,True,kingside,14.0,2023-03-30 11:13:44+00:00,Thursday,11
37c2f465-ced6-11ed-bfd3-6cfe544c0428,https://www.chess.com/game/live/73904486965,2023-03-30 08:38:26+00:00,rapid,600,True,white,idkwinner2022,839,895,-56,loss,Checkmate,B10,Caro Kann Defense,Caro Kann Defense,84,42,e4,True,kingside,16.0,2023-03-30 11:38:26+00:00,Thursday,11
92c2a85a-d19b-11ed-97b1-6cfe544c0428,https://www.chess.com/game/live/74209268885,2023-04-02 21:16:10+00:00,rapid,600,True,black,Lutno057,845,758,87,win,Resignation,C45,Scotch Game 3...exd4,Scotch Game,54,27,e5,True,kingside,7.0,2023-04-03 00:16:10+00:00,Monday,0
8df2669d-d19c-11ed-97b1-6cfe544c0428,https://www.chess.com/game/live/74209783543,2023-04-02 21:23:10+00:00,rapid,600,True,white,raltyquerino,852,781,71,win,Resignation,C40,Kings Pawn Opening Kings Knight Gunderam Defense 3.Nc3,Kings Pawn Opening Kings Knight Gunderam Defense,25,13,e4,False,,,2023-04-03 00:23:10+00:00,Monday,0
1fe47630-d19d-11ed-97b1-6cfe544c0428,https://www.chess.com/game/live/74209898805,2023-04-02 21:27:15+00:00,rapid,600,True,black,KCintoJosep,859,769,90,win,Resignation,C47,Four Knights Game Scotch Variation Accepted 5.Nxd4 Bb4 6.Nxc6,Four Knights Game Scotch Variation Accepted,52,26,e5,False,,,2023-04-03 00:27:15+00:00,Monday,0
b3bf1633-d3a6-11ed-97b1-6cfe544c0428,https://www.chess.com/game/live/74433806213,2023-04-05 11:40:52+00:00,rapid,600,True,white,Tarpedo123,868,892,-24,win,Checkmate,C54,Giuoco Piano Game Center Attack...6.cxd4 Bb4 7.Bd2 Nxe4,Giuoco Piano Game Center Attack...6.cxd4 Bb4,45,23,e4,True,kingside,12.0,2023-04-05 14:40:52+00:00,Wednesday,14
75d92e73-d3a7-11ed-97b1-6cfe544c0428,https://www.chess.com/game/live/74434275081,2023-04-05 11:46:22+00:00,rapid,600,True,black,DarkgirlOwO,875,834,41,win,Resignation,A40,Englund Gambit 2.dxe5,Englund Gambit,44,22,e5,False,,,2023-04-05 14:46:22+00:00,Wednesday,14
453bd9a1-d3a8-11ed-97b1-6cfe544c0428,https://www.chess.com/game/live/74434445755,2023-04-05 11:52:04+00:00,rapid,600,True,black,AHMET_EMRE27,867,862,5,loss,Checkmate,C45,Scotch Game Malaniuk Variation 5.c3 Bc5,Scotch Game Malaniuk Variation,41,21,e5,True,kingside,11.0,2023-04-05 14:52:04+00:00,Wednesday,14
e9215e27-d5ad-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74656895409,2023-04-08 01:37:29+00:00,rapid,600,True,black,Dylan_Quintero-p,875,776,99,win,Checkmate,C35,Kings Gambit Accepted Cunningham Defense,Kings Gambit Accepted Cunningham Defense,38,19,e5,False,,,2023-04-08 04:37:29+00:00,Saturday,4
c7bde523-d5ae-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74657019983,2023-04-08 01:43:48+00:00,rapid,600,True,white,Penoswoman72,883,852,31,win,Resignation,C47,Four Knights Game Scotch Variation,Four Knights Game Scotch Variation,39,20,e4,False,,,2023-04-08 04:43:48+00:00,Saturday,4
360d07cd-d5af-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74657481921,2023-04-08 01:46:50+00:00,rapid,600,True,white,twelfthfantasy,873,802,71,loss,Resignation,C41,Philidor Defense 3.Nc3,Philidor Defense,86,43,e4,True,kingside,14.0,2023-04-08 04:46:50+00:00,Saturday,4
fef51bb7-d5b0-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74658136693,2023-04-08 01:59:37+00:00,rapid,600,True,black,Ky_sean,882,920,-38,win,Checkmate,C25,Vienna Game Max Lange Defense 3.Bc4 Nf6,Vienna Game Max Lange Defense,42,21,e5,True,kingside,9.0,2023-04-08 04:59:37+00:00,Saturday,4
a6111bec-d5b1-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74658630509,2023-04-08 02:04:21+00:00,rapid,600,True,white,smailCEFN46,888,794,94,win,Resignation,C46,Three Knights Opening 3...d6 4.d4,Three Knights Opening,81,41,e4,True,queenside,10.0,2023-04-08 05:04:21+00:00,Saturday,5
48f3256c-d5b3-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659264171,2023-04-08 02:15:59+00:00,rapid,600,True,black,topgear13,894,795,99,win,Checkmate,C22,Center Game Accepted Normal Variation,Center Game Accepted Normal Variation,36,18,e5,False,,,2023-04-08 05:15:59+00:00,Saturday,5
a10eb07f-d5b3-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659312437,2023-04-08 02:18:22+00:00,rapid,600,True,white,ellioth03,903,951,-48,win,Resignation,B12,Caro Kann Defense 2.d4 d5,Caro Kann Defense,11,6,e4,False,,,2023-04-08 05:18:22+00:00,Saturday,5
cae7bb26-d5b3-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659335373,2023-04-08 02:19:32+00:00,rapid,600,True,white,mischevioussmurf,910,859,51,win,Resignation,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qe5,Scandinavian Defense Mieses Kotrc Variation,17,9,e4,False,,,2023-04-08 05:19:32+00:00,Saturday,5
1c68247c-d5b4-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659379947,2023-04-08 02:21:49+00:00,bullet,60,True,black,axcel77,1084,901,183,win,Resignation,C25,Vienna Game Max Lange Vienna Gambit 3...exf4,Vienna Game Max Lange Vienna Gambit,16,8,e5,False,,,2023-04-08 05:21:49+00:00,Saturday,5
32a00208-d5b4-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659392227,2023-04-08 02:22:27+00:00,bullet,60,True,black,NIYIRIHI,986,1151,-165,loss,Checkmate,C50,Giuoco Piano Game Giuoco Pianissimo Variation 4...Nf6,Giuoco Piano Game Giuoco Pianissimo Variation,59,30,e5,False,,,2023-04-08 05:22:27+00:00,Saturday,5
7704b51b-d5b4-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659833845,2023-04-08 02:24:23+00:00,bullet,60,True,white,PoHxLif3less,908,1033,-125,loss,Timeout,C00,French Defense,French Defense,98,49,e4,False,,,2023-04-08 05:24:23+00:00,Saturday,5
dd09f4d1-d5b4-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659890071,2023-04-08 02:27:15+00:00,bullet,60,True,black,xxJaexx,856,1013,-157,loss,Timeout,C50,Giuoco Piano Game Giuoco Pianissimo Variation 4...Nf6 5.O O,Giuoco Piano Game Giuoco Pianissimo Variation,67,34,e5,True,kingside,6.0,2023-04-08 05:27:15+00:00,Saturday,5
41559d2a-d5b5-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659944839,2023-04-08 02:30:01+00:00,rapid,600,True,white,Nabi002,900,821,79,loss,Checkmate,C25,Vienna Game Anderssen Defense 3.Nf3,Vienna Game Anderssen Defense,12,6,e4,False,,,2023-04-08 05:30:01+00:00,Saturday,5
62cde1ed-d5b5-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74659963655,2023-04-08 02:30:58+00:00,rapid,600,True,black,breakfast29,893,1109,-216,loss,Abandoned,C47,Four Knights Game,Four Knights Game,27,14,e5,True,kingside,6.0,2023-04-08 05:30:58+00:00,Saturday,5
31dc76a9-d646-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74722339493,2023-04-08 19:47:47+00:00,rapid,600,False,black,heomal,893,466,427,win,Resignation,C45,Scotch Game,Scotch Game,69,35,e5,False,,,2023-04-08 22:47:47+00:00,Saturday,22
cc8a8f40-d64a-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74724224857,2023-04-08 20:20:46+00:00,rapid,600,True,white,Hideman9,895,961,-66,draw,Repetition,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,Scandinavian Defense Mieses Kotrc Variation,71,36,e4,False,,,2023-04-08 23:20:46+00:00,Saturday,23
4a26689b-d706-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74804716965,2023-04-09 18:42:49+00:00,rapid,600,True,white,prakashnayak,889,999,-110,loss,Resignation,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,56,28,e4,True,kingside,19.0,2023-04-09 21:42:49+00:00,Sunday,21
96002c34-d707-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74805293053,2023-04-09 18:51:55+00:00,rapid,600,True,white,Bedirhankarabacolu,898,929,-31,win,Checkmate,C00,French Defense Knight Variation,French Defense Knight Variation,37,19,e4,False,,,2023-04-09 21:51:55+00:00,Sunday,21
30f8df3e-d708-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74805702751,2023-04-09 18:56:16+00:00,rapid,600,True,white,yakir_eliya,905,836,69,win,Resignation,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,59,30,e4,True,kingside,9.0,2023-04-09 21:56:16+00:00,Sunday,21
4f1950a4-d709-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74806236691,2023-04-09 19:04:16+00:00,rapid,600,True,black,Master_neko,896,867,29,loss,Checkmate,C57,Italian Game Knight Attack Normal Variation 5.exd5,Italian Game Knight Attack Normal Variation,37,19,e5,False,,,2023-04-09 22:04:16+00:00,Sunday,22
e8a902e0-d727-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74819053939,2023-04-09 22:43:17+00:00,rapid,600,True,black,alex_para,888,899,-11,loss,Checkmate,C65,Ruy Lopez Opening Berlin Beverwijk Variation 5.d3,Ruy Lopez Opening Berlin Beverwijk Variation,33,17,e5,True,kingside,8.0,2023-04-10 01:43:17+00:00,Monday,1
9564d3a7-d728-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74819525929,2023-04-09 22:48:08+00:00,rapid,600,True,black,Maxisabiggertube,878,811,67,loss,Checkmate,C47,Four Knights Game,Four Knights Game,65,33,e5,False,,,2023-04-10 01:48:08+00:00,Monday,1
ad2705d2-d729-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74820072365,2023-04-09 22:56:00+00:00,rapid,600,True,white,BonvieuxTox212,872,970,-98,loss,Checkmate,B00,Nimzowitsch Defense Declined 2...d5,Nimzowitsch Defense Declined,100,50,e4,False,,,2023-04-10 01:56:00+00:00,Monday,1
6804b7d0-d7dc-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74896873099,2023-04-10 20:15:19+00:00,rapid,600,True,black,vanconmotora,879,829,50,win,Resignation,A00,Mieses Opening Reversed Rat Variation,Mieses Opening Reversed Rat Variation,76,38,e5,True,queenside,27.0,2023-04-10 23:15:19+00:00,Monday,23
cc133b4b-d7dd-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/74897470591,2023-04-10 20:25:17+00:00,rapid,600,True,black,Khaled7159,889,959,-70,win,Checkmate,A40,Englund Gambit 2.dxe5 Nc6,Englund Gambit,72,36,e5,False,,,2023-04-10 23:25:17+00:00,Monday,23
996fb5b4-d8f7-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75018186017,2023-04-12 06:02:32+00:00,rapid,600,True,white,adamuskox1,896,842,54,win,Abandoned,C46,Three Knights Opening 3...Bc5,Three Knights Opening,19,10,e4,False,,,2023-04-12 09:02:32+00:00,Wednesday,9
24247044-d8f8-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75018671265,2023-04-12 06:06:28+00:00,rapid,600,True,white,SameekshaNigam,889,943,-54,loss,Checkmate,C00,French Defense Knight Variation,French Defense Knight Variation,46,23,e4,True,queenside,12.0,2023-04-12 09:06:28+00:00,Wednesday,9
fdfe653a-d8f8-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75018787033,2023-04-12 06:12:31+00:00,rapid,600,True,white,Abdulazizsaj,899,971,-72,win,Checkmate,C47,Four Knights Game,Four Knights Game,37,19,e4,False,,,2023-04-12 09:12:31+00:00,Wednesday,9
4d8c7f03-d8fa-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75019377239,2023-04-12 06:21:59+00:00,rapid,600,True,black,Damian0499,898,858,40,draw,Stalemate,D00,Queens Pawn Opening Chigorin Variation 2...Nf6,Queens Pawn Opening Chigorin Variation,57,29,d5,False,,,2023-04-12 09:21:59+00:00,Wednesday,9
0615b50f-d8fb-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75019884583,2023-04-12 06:27:08+00:00,rapid,600,True,white,Sohibjonf,888,834,54,loss,Resignation,C10,French Defense Rubinstein Variation 4.Nxe4,French Defense Rubinstein Variation,65,33,e4,True,kingside,17.0,2023-04-12 09:27:08+00:00,Wednesday,9
adb0652c-d8fc-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75020522413,2023-04-12 06:38:57+00:00,rapid,600,True,black,USELESSPEANUTGUY,880,902,-22,loss,Timeout,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,53,27,e5,False,,,2023-04-12 09:38:57+00:00,Wednesday,9
f61d95c4-d8fe-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75021650617,2023-04-12 06:55:22+00:00,rapid,600,True,white,SENJORA73,872,902,-30,loss,Resignation,C47,Four Knights Game,Four Knights Game,64,32,e4,True,kingside,13.0,2023-04-12 09:55:22+00:00,Wednesday,9
f2310731-d900-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75022334139,2023-04-12 07:09:25+00:00,rapid,600,True,black,jmartindavela,882,951,-69,win,Resignation,C22,Center Game Accepted Normal Variation,Center Game Accepted Normal Variation,24,12,e5,False,,,2023-04-12 10:09:25+00:00,Wednesday,10
59995977-d901-11ed-b3f4-6cfe544c0428,https://www.chess.com/game/live/75022392079,2023-04-12 07:12:20+00:00,rapid,600,True,white,chessSHadow1905,872,809,63,loss,Abandoned,C41,Philidor Defense 3.Nc3,Philidor Defense,34,17,e4,False,,,2023-04-12 10:12:20+00:00,Wednesday,10
